"REAL","ARM","OLS","MAG","DFM","RDG"
2.5343518785433172,2.7988293951550345,2.766768067799388,2.8437401372997297,3.2006120417472963,3.088266422084528
2.837475823793012,2.6296145731598903,2.7492268732106337,2.682013326125706,2.9118211800095017,2.884824751234977
1.9688053203195999,2.700023348285836,3.3847946249917213,2.7611026825832674,3.004593021974497,3.051410929438137
2.0688501875343324,2.6796549136447814,3.3775092735628296,2.732290406582647,2.9620626634405864,2.9698948990438385
2.347608254801381,2.7193603198362015,3.914027778849311,2.776023099026463,2.9885846487373278,3.0485142380031616
2.46848864638185,2.6145920172286865,5.553319768206859,2.64859256227364,2.836517981547465,3.027271814570229
1.513444271803177,2.7509366247610996,5.109094114002565,2.7851300262326992,2.9124992966434977,3.0902151572884273
1.2366151805173864,2.5938676863578327,3.9437496642116807,2.5983095715384863,2.587110520794883,2.8654366559852766
0.5756452319755301,2.2243117187566392,4.891992431484304,2.2511817387334165,2.2274679408588907,2.6262613167801496
0.9316182729594225,2.4650470387279775,3.872025744155121,2.510245000810767,2.4824041233232843,2.5865518198477204
0.2523168344849225,2.633374806713593,3.4857458137651123,2.6852079102348156,2.6783913653338463,2.72836170864177
-0.3318662179019549,2.5112698788371692,4.029230255629254,2.5490418612510277,2.5350749511017465,2.758731471604792
-0.1318438121696408,2.272862222298426,4.133926857710206,2.2979055978547613,2.264239369217295,2.596153473366965
0.20954488734017396,2.2794768898874636,4.01501126859047,2.2851017950788544,2.2712611690352595,2.6283357342452587
1.421991260186628,1.6161398862273242,2.0312251508846,1.5854160506219088,1.6089914170751562,2.2149049409004933
1.5580503189061012,1.8076554366502064,2.507398061236251,1.7896724560365276,1.7395972410814091,2.0373151724125513
1.855842488901427,1.6261466946308085,2.2943129291401263,1.607565391336853,1.5236230468888734,1.7530209197074624
2.3222095175226443,1.415363084794641,1.9409054511840358,1.3797099257078478,1.290132979603146,1.5008735256858021
2.5985652527298786,1.0840629310058438,1.5786358531387554,1.0405036156356564,0.961848493813422,1.2345869890916974
2.648321279473187,1.1050819135094372,1.6621248853097612,1.0807136432138975,0.9875135970019037,1.2431394550844426
2.4298714701191493,1.3426381733582313,1.3815347772199384,1.3302496050670536,1.25106843748619,1.3190327648383249
1.9360112097150495,1.5546582566005622,1.595946851026462,1.5383712836602597,1.4854067759503506,1.4929306334557424
1.9741217375071507,1.3895846786985162,2.0235259661309155,1.366388409039074,1.318733117541985,1.3940527473716908
1.8807243235684723,1.3403367446811627,1.9618249779691521,1.326543189125034,1.2738356515062577,1.2020500488830448
1.993115958881786,1.552621491184987,1.430167716861035,1.5525785715353693,1.5181338283470873,1.365000999381304
2.432655145599538,1.728736760210611,2.1423122563048684,1.7539759086963986,1.7028769810352236,1.4813916411993657
2.5791351902488824,2.164255750083024,2.9161426583970274,2.2136844382546608,2.1091320795670456,1.5580583329598712
1.8550000578242187,2.0116099741689486,2.9716943020545847,2.0536951149294183,2.016088114497182,1.7306924781034339
1.4210617526428049,2.1585627000020997,2.526878133691359,2.2066658463694013,2.200743353622609,1.9650267064419864
1.4776334776334998,2.3211718771977927,1.7821091569777403,2.4082072941246637,2.3959504423429414,2.126982467439752
1.4944791774607502,2.4902272158031353,1.7255108740361584,2.590009881919041,2.6150256122424573,2.3754474336503266
1.3049111903587818,2.703754136674246,1.8857991440169823,2.80795899779806,2.8961454598834298,2.5629770219793144
1.3841067935621787,2.673764864887589,1.4625857419607307,2.7789970551242993,2.87232457031456,2.4510052996964435
1.6660746410606109,2.1480759321531244,1.8525436634811858,2.2471290203619105,2.2639461171151924,2.128497088897023
2.108523574624277,1.975245017989344,1.9909479182501706,2.0665884598979276,2.0527024408630026,2.1560005960470088
2.339998854065195,1.9569364909150455,1.7544933568343908,2.0489514500556316,2.023018459665557,2.278141465652022
2.523370894379573,2.0097152478692086,2.0506440043872716,2.1168346042704695,2.064241389330678,2.274620768426435
2.3627788284080076,2.113233851361456,1.650803982371081,2.2151798362303525,2.1594768676288933,2.3676108905319873
2.1425487924022324,2.207195398465,1.3349261354070197,2.316210713744716,2.239156753153287,2.4941935206065518
2.556876292643029,2.0156428240581743,1.4245776785682092,2.127371377173164,2.0343424212339234,2.50396290057029
3.0355663022624935,2.01954723191597,1.2808521299195916,2.129666450163084,2.040892230389592,2.4971393030307016
3.2372063520829997,2.144956468054115,1.6762799067131442,2.2463559098009376,2.1686169952225467,2.620388159193793
2.771821321355228,2.2327898780664714,2.135308846125131,2.3057375310959802,2.253498381836601,2.419310178240924
2.461295952260345,2.0823837900969218,2.3469619388177594,2.1314716087540955,2.0856116368881663,2.2797122651783894
2.504243050950361,2.021654132264357,3.486206003519353,2.06777947774446,2.016751103962803,2.5039790174752636
2.933025145024315,2.3235789154937674,3.4577589744441006,2.3614575066787507,2.331759156860527,2.7497053933274
2.925323731353302,2.7243494962931027,3.543185165680888,2.7793434674944675,2.7528191769796146,2.9179146122006037
2.4031655798919083,2.914413663755795,3.437561199222289,2.9735605929839433,2.9537235699130355,2.982947459789588
2.2708551328004756,2.794144579601222,3.1712317668673964,2.8514936323685625,2.833455434518488,2.8704554497348242
2.696089335765439,2.5916445516326205,2.9739176781742827,2.649279960427139,2.6289722241679003,2.703022331391259
2.9062087186261465,2.5163577567456503,3.2012479152463236,2.54962193432914,2.5584309414539246,2.7215960122807306
2.709277894504014,2.881756150165596,3.0938729186054292,2.9026411506534644,2.9510639715452407,2.9122600608369593
2.213062358101725,3.085838454401547,2.8075327190818955,3.0990598181783127,3.1653966833868212,3.0801141467606707
2.2006101791988364,2.9458058637668594,2.9488616491820947,2.9329254371825564,3.010511801137244,2.9866754293424576
2.9211702291588537,2.6867037516927974,3.423261872799622,2.647876171073972,2.7237167701116936,2.9346898152044214
3.167251975417029,2.7365717710245523,3.7238356864838753,2.6945687502569715,2.7844364311108585,3.0185832794878293
4.521183473389367,2.846708654996883,3.5994522492950063,2.7876234135667497,2.905842781903586,3.078261178177104
4.231083956139869,2.946585522683012,3.353088703253212,2.886156507371776,3.0111309949963667,3.0569179231856785
3.581939872244888,2.7268265814775576,3.754186519160089,2.6394612058355604,2.764050284618957,2.851778756586108
3.5035732961478327,2.4947275950786727,4.254848573366345,2.389827711200534,2.522841538405274,2.688644560931331
3.536520541109356,2.7489687310002533,4.515526170514175,2.6425233844255622,2.7865208545484257,2.8736218083006393
2.7851301275887863,3.040179178689534,4.605779786120628,2.940865756770942,3.08500891741999,3.0272908134171135
1.1748592950844294,3.7198441542235057,4.137863165590017,3.670825689088212,3.8031279323075484,3.351341567430523
1.718058849926285,3.511208851244494,4.051575433417597,3.4460049776579273,3.583507945356864,3.2088951696753676
2.630085349268052,3.0176604486250804,4.491055109835166,2.9526532647471386,3.0566399090384673,2.8423502639453697
3.0663811563168775,2.9807138309515455,5.050196233532702,2.921801869623856,3.024050070874732,2.912790075355967
2.8909189753866915,3.3084922418996014,4.5456801944176775,3.294681148149924,3.3736332982408506,3.1296816736273247
3.441588884626867,3.089774202036318,3.7069671368139216,3.069791485276069,3.1390374470689517,2.9717368628214373
2.6061889008265116,2.9685984663864398,2.8645534122450376,2.95069916866728,2.988006120405282,2.7424295560551943
1.2309582830144716,3.0770944820349575,3.0229695588801553,3.05563589603092,3.0898026590054983,2.828312933517882
0.8350156961811628,3.192786165154921,2.7914641594042138,3.1897001399458036,3.207885530156583,3.0169743608898356
1.1831449299814611,3.3481031763015157,2.4240942153812446,3.359054801051966,3.3622410922363524,3.1177701731833327
1.0970189246272355,3.285582593148451,2.7194866253961054,3.268414226116678,3.295297549427786,3.061098462955613
1.1270910366933062,3.1994970703638126,3.352314233466387,3.1672472468189157,3.2082480765376276,3.1160211766434736
2.326948924731198,2.144055878208886,3.7647166068388658,2.0558753184545067,2.1427087748450293,2.5734514742512844
3.2596679265942896,1.7837462217209021,4.813092392693036,1.686495820904015,1.7828019786779046,2.4140414932174594
3.776683087027921,1.998635342264255,4.8354866890559745,1.892440875139815,1.9985894910192945,2.5544646405027125
3.362930194039393,2.3315652211636757,4.704545384064351,2.2535003609889825,2.3274367255383708,2.668234592632631
3.0348315898379497,2.2147089678685834,4.321668879831339,2.138621825787478,2.216909834684436,2.6046429854308824
2.5415342950887876,2.4596022796546935,4.6318837240430755,2.3953921409967256,2.46070671682675,2.824153338421253
2.617811916130375,2.6201772487097763,4.591491720882189,2.55411408350819,2.6148826801476908,2.90071913159618
2.8095765951495544,2.431162604208533,4.785011420874238,2.3699897747933476,2.4289878259395983,2.856639982036963
3.2541994669311514,2.4854690929190975,4.289736554545613,2.4442832009831807,2.4832423457258734,2.8301062570906725
3.3836098023650507,2.4617902248689076,4.282634659630148,2.4160266955049616,2.457301992068697,2.8703031108467187
3.609186646215301,2.2863611307058838,4.103648859556751,2.2528856281830376,2.2837640375747217,2.833895394179094
3.8776034970429585,2.088676585795587,3.451603781807626,2.057451462219447,2.0903001044599145,2.6768602010223854
3.7192241882767707,2.6378349775651837,3.097472321661227,2.6362166293120475,2.624917188871328,2.928518473474624
3.6186058866197524,3.122986914263326,2.1913851259536856,3.1442102434617634,3.093223570071799,3.1674385916876497
3.492828316712915,3.5396384547174096,2.0832717877429703,3.575514927318726,3.4898157042777416,3.377035631569191
4.355319450921558,3.4186439684833543,0.9644557425344523,3.447442776428899,3.375527323979467,3.2527228998270186
4.699981798693553,3.3767294215282067,1.7220909644366962,3.4129481824499863,3.322508191192123,3.3432316333171053
4.086368681263242,3.2825257777407257,1.5216359141362814,3.333446981981912,3.2293795785831048,3.2498119314532747
3.661382473646091,3.249524636807941,2.499367611334144,3.3147366199788366,3.192241890696606,3.344890330307125
2.0671523471210485,3.2899316757668084,2.3969894199401782,3.3550842426936542,3.2351931950105546,3.370647903210365
-1.0910071834630442,3.427435220637213,2.753951440409286,3.4891859549638715,3.3636507296443727,3.5751968197783817
-3.5302522175698847,3.8563380260202056,3.3831896561952637,3.959648755053911,3.7894373508905423,3.8401666606287064
-4.248256239008885,4.104801263360724,3.675490494825003,4.202816638168386,4.058781509334403,4.049285656596923
-3.6604538488159477,3.957589474467147,3.9711360065145844,4.043330102640204,3.929470816014567,3.9667923041076385
-4.036113635465655,3.7065460996494064,4.202756136570257,3.7722835087596196,3.688034338489173,3.850752359794396
-2.669738985340264,2.9736730128601954,4.012305746416806,2.9969280900556283,2.957796024417945,3.360092067905755
-0.14264905319201215,1.5503370896375892,3.153675053610959,1.526835784477044,1.5788223361811533,2.518557639013546
2.1412627389982397,0.8465907834418063,2.4655970974160395,0.7834744111548922,0.9707401286044346,2.045713791891348
1.921912221908162,0.6686044391475621,1.0862640343886445,0.5876452190083514,0.8901711868727704,1.7892431381707492
2.0224809637000796,0.6577444512652801,0.1408175429106285,0.5461254411463317,0.9426798329163812,1.7027246424252647
2.542518121238402,0.30695787955912507,-0.6254778130816478,0.16819698782884243,0.732111702978046,1.3585587311017884
2.866921683108492,0.21556778158618262,-0.07377412848121578,0.06717931701562357,0.6753085719975087,1.1990092671127446
3.0621066811427955,-0.04709964196733307,0.04791430233414934,-0.21207308059021054,0.4390239037982341,0.8298579345932703
1.9686809837409225,-0.12154023255337432,0.36848014451800826,-0.28443978607868914,0.34613367357378333,0.752880277650537
2.427514497100569,-0.5111537791745766,0.5913607218757065,-0.6465481597853431,-0.046443385353844846,0.40324193904171696
1.9144862795150264,-0.21039736236253626,0.7974444060920151,-0.3067008453281228,0.17387246043703242,0.5076555985456026
1.809783582535296,-0.14120031749383444,1.4450560433840005,-0.22279073974406294,0.20474116531542386,0.6613426283105359
1.1611289746338294,0.5900117493502727,1.624614265424414,0.5319051412889693,0.8322643471398501,1.0980887862084534
0.7822014515282749,1.7591588739143156,1.0190496633035673,1.7144602995905132,1.651312804148405,1.6841702247032089
0.7817757194315877,2.2729450157122857,0.3722507456794021,2.237337069700548,1.8773198589936182,1.9959287957030754
0.6618329810143209,2.3837064076132073,0.024158803591236608,2.335923074496882,1.8879546763552644,1.8985001841832
0.9185366624525848,2.2185567983231427,0.6138583537010759,2.165235348291669,1.796066052461205,1.76030653021717
0.8760593115831217,2.3978950542651587,0.03443077737057357,2.3409452994699285,1.8609006607077925,1.86575496212933
1.3734718645472377,2.263235364115644,-0.728795419525963,2.2138711768865984,1.7198181773362764,1.7829840833629191
1.6155120719583582,2.1829712011763185,-0.2581668010742369,2.143753840333383,1.7065288243127232,1.8315313043546058
1.9872445710567899,1.7264939052749269,0.17057445676641778,1.671709843951188,1.4714674980872666,1.5680254800150049
2.1975208971241056,1.862198773235092,0.6296029760507919,1.8016876764706578,1.6110000985676105,1.7170807385628015
2.463795188422324,1.7533424560422957,1.1310899488168495,1.6864377478787174,1.5655165059872806,1.6917232848400356
3.0430127594369694,1.6884233044434058,1.3672859331284493,1.6160310143020429,1.4862889880871508,1.577627369749717
3.4553383311284325,1.6236430491171685,0.805092125448256,1.562800963270182,1.370222888678853,1.3680033268463463
3.782371760378034,1.564865499114557,0.7622733513275196,1.499839343014891,1.3612078476034333,1.3274436661113582
3.365379922892986,1.7198566391149912,1.0466708885067544,1.64504972268723,1.425861671681231,1.4902783082832451
3.301358523640241,1.7579747192524648,2.052925378123299,1.6861050032878242,1.4558696753235456,1.765982477044371
3.2088262144785773,1.9778185372373722,2.2101921582277377,1.9161627669083892,1.5624379380139268,1.9836239266723068
2.769070010449326,2.203961329896428,1.834705976874329,2.140826876268499,1.6835560754231853,2.0746471652264056
2.009479038224393,2.58810312321073,1.7947176958680262,2.527996566828486,2.0164468785316294,2.32232029964459
1.6419572899062818,2.830325343140511,1.6294310149864846,2.7646776718614423,2.220863148171092,2.53267685953716
1.6106892943875462,2.8163495108721173,2.4573746995963455,2.7684608387109106,2.2120490127893846,2.701734704982614
1.8106917033914538,2.880803268264226,2.599697227908741,2.8322598034640074,2.3076863218964596,2.7808742969580496
1.8008373320078874,2.9558834484399945,2.322259018312545,2.8884099245991397,2.434668061607525,2.8439929862844746
1.941080477540158,3.0152195769409844,1.6936987818984335,2.9407396391365226,2.5403185012280467,2.7866232383887097
2.082955813487697,2.868574626240799,2.164051924944331,2.791814128901297,2.5087168135396034,2.7744118470690458
1.6552538595605792,2.848295860515182,2.447585194010341,2.7798862011972103,2.5285430171209224,2.779578696486553
1.5730636652764307,2.660397489401415,2.2170917777403685,2.5951756545355344,2.463098193273469,2.6587267143987616
1.0538808450035297,2.7154483758432746,1.7861921047157465,2.647310696274973,2.583701544762465,2.6081910639711703
1.284577491474037,2.6709116965921287,1.646681149080909,2.592480689982492,2.5566279760907085,2.516971946221201
1.4593021057804911,2.5450927365144977,2.011512161421787,2.467646772571115,2.486235557889874,2.4709658845139066
1.7802025617549067,2.28728662679495,2.0929475827007615,2.212913902742968,2.303993999623783,2.3129300937359245
1.7002304756867037,1.9549997251175055,2.4713007763132318,1.8917865383930874,2.0242810877610724,2.07835707368426
1.7270700275877626,1.9056709897676622,2.350539747573905,1.8410053009028207,2.0323740774177455,2.0587453009536967
2.0324896108802726,1.7695690946717344,2.190070094890987,1.7091518487206212,1.9010937678609883,1.8486716287056637
2.1216513865095266,1.858364204517383,2.5157282667493486,1.8123294557197884,1.8965031564590118,1.8349317255437478
1.2310463894310342,1.986803787978219,2.7951912192512514,1.9468598199902611,1.952504636012055,1.9472558743457804
0.471530415582988,2.178132201139153,2.760200679901272,2.131819741479453,2.1105681473067195,2.100840930949407
0.7811329237224829,1.9665285812317401,2.5289198590594237,1.9128529801292729,1.9467581634586841,2.057684347878287
1.1390247100919737,1.9430956649956594,2.439053843746446,1.891687970051621,1.909645729038081,2.018698039865849
0.9798421780919053,1.854539368531586,2.569024224867273,1.8172453361411545,1.8291795638899784,2.0270925467983365
0.4992315931635183,1.9881999600056819,2.1945758290880764,1.9627837547206723,1.9498509149977106,2.034254531641127
0.9885108922709662,1.6894165586939587,2.2486183864018394,1.6632430131956315,1.7169341176965314,1.8389229094216715
1.4485990031547935,1.5023268829924334,2.479559880951835,1.4626105823807483,1.5668336274330628,1.7659355540281643
1.666277930680593,1.594925368284971,2.092100033552127,1.5613386566035692,1.6401367590108267,1.810700871823335
1.6932734757744594,1.7530001812598137,1.8756347790252452,1.7247001266864355,1.709009503992343,1.8010411554355483
1.966877558615554,1.8112083235900875,1.7776405381758749,1.7752807356386746,1.7354783655017592,1.8729445975941685
1.837726347867319,1.6437379041155933,1.6429513362007004,1.606050519602692,1.6402344414111483,1.730062514018577
1.9301794695718577,1.4761338048531853,1.7486083853196728,1.441413950585201,1.5177824456141171,1.6172705765252477
2.0127138276775813,1.3510333990499412,1.628824533744519,1.3262703857800175,1.4161120047620495,1.4165783654521817
1.987453505801362,1.5706872730848669,1.9161691358176869,1.5510958195122742,1.6091202080004186,1.487622460259442
1.81205264373121,1.7310680750949878,1.866439071718954,1.721966951468922,1.7191365508091228,1.5775246043067457
1.6639486995218,1.7788158041286568,2.1438972929846924,1.7635586148437816,1.7229098940540633,1.5374891268062933
1.4564268748503917,1.5250506213573383,2.7718491000150163,1.4942025615138568,1.4786440728917611,1.5041734619637719
1.3087994705979433,1.768960205515652,2.744649726876579,1.7478580018569143,1.7320857066694242,1.7283446532729665
0.9321100917431213,1.9971549718965538,2.8444402720301,1.9984661234811214,1.92180547387607,1.8708783845118206
0.5185429492817306,2.0785160852068456,2.9778486241394964,2.0846046309211834,2.008105054360687,1.9157741801035464
-0.08420590173539022,2.016886380870475,2.6041213266293077,2.033818673303798,1.9693677059973764,1.7939462155206012
-1.239035087719298,2.0688705786500314,2.708632492231843,2.0857896558543234,2.038515312531877,1.9401513081680943
-0.8573021487391808,1.928354240443284,3.11865462907517,1.9460310577955908,1.9391797933628536,1.9288537332760742
-0.69397519951786,1.9041061011211713,3.1442013380848155,1.9111917679611161,1.9551948288917265,1.9723006137932242
-0.6045220440515475,1.7786394518745068,3.559589657792535,1.7873217692295882,1.870300081433346,2.079364903922316
-0.010965413259023116,1.5916392166525577,3.242280671057552,1.5972460892704816,1.764135858121749,1.8578220693422152
0.7563409944144617,1.2616398016952854,3.3731843673292388,1.2459757394922255,1.5965658830165679,1.6212634855643544
1.870138467479432,0.7084685613961818,4.149776605426346,0.6967244906468021,1.217259486983918,1.3807951542812118
1.532897635482433,0.7742767280571647,3.5734628410022533,0.7749446015032505,1.3059744805218214,1.2463976689172593
1.086737405391558,0.7738799820968782,3.359373130997418,0.7753799679988498,1.2260501323657267,1.1776353326964257
1.062494847815909,0.6476525005942219,3.27881644422536,0.6496940416265437,1.1442374413415226,1.1058845339445686
0.8060020652660871,0.7186958261659898,3.786662660252911,0.7066558720692389,1.1598255361322436,1.0629436916343968
0.3119783257163,0.78556924361985,3.787801037759182,0.7641578521194935,1.2250961214910845,1.0954898272071345
0.35890288670876735,0.7685500690170395,2.925483725615031,0.7634265475929726,1.2248997889587163,1.0458669828054987
0.2860292041283241,0.7922343566465,2.7054597527787,0.7938443124436267,1.3004515719858882,1.0614021211063043
0.5777976250147976,0.6768644333039511,3.3430366288696325,0.6998803461173441,1.2199829571670866,1.0291853857344155
1.153457182685358,0.70593854688739,2.949893613162511,0.7295395190960896,1.219553378032041,0.947109197998026
1.2596705197050806,0.8478682436634803,2.6948933647073146,0.8592581348399599,1.314948261195874,1.0618376987994742
1.675865712151836,0.9603429349344619,2.749326936495125,0.9920520932805299,1.4004946744062121,1.0997076456709174
1.5585218593147765,1.443256710284268,1.808319245254397,1.4729720904754189,1.7838092024109091,1.371495854012195
1.9993450734972829,1.2702188191460873,2.0744544007038868,1.2923918646244434,1.692201470468283,1.47328687335993
2.1645887099705607,1.205932467296193,1.5530049786653293,1.2180915694043857,1.6494566700209048,1.26755795722693
1.9585107346680175,1.438489451385073,1.330607723532984,1.4441585868249394,1.7851792518621985,1.3666923920435912
1.7637162858848754,1.3767729137864695,1.2465326996751944,1.3896172579805999,1.7073850265342214,1.4021956740404484
1.8534241378687533,1.3455848344946735,1.201596359116878,1.3431099325268843,1.6263912647019432,1.3500927359186365
2.4884285366272074,1.3166662175324861,1.5554018568651695,1.302332638468498,1.6089070880921543,1.2326073490867449
2.3307965956680388,1.4718753521902261,2.161049020762078,1.4552554902192125,1.7144718186505532,1.3651882806087534
1.4707601024857464,1.6659758211135802,1.4088548746679599,1.6318908460745178,1.8094472826408619,1.38161528362773
1.4909707457545274,1.8229661835157562,1.5780478541138274,1.783866221154454,1.8903035262945722,1.4903601820582673
1.2533957341509971,1.7870307013899343,1.155039100253236,1.7538370939474603,1.8282435115774818,1.4342816914981702
0.9701091820297325,2.0002357337279033,1.5107979366487032,1.9550495099587113,1.8502643454008818,1.6640530944612286
0.31725662139518995,2.2194296614464086,1.4298738836357996,2.19065434866421,1.9028775709020014,1.788197466861955
0.5341452340891895,2.3403487697153658,0.6747851612417367,2.3240723857847208,1.9212940626207204,1.8197888185438023
1.8277065317305219,2.0486798032217184,1.2170319357328168,2.0354384524689637,1.7022208050915673,1.7417476736727304
1.6758383644102093,1.970305219971239,1.3628863267370543,1.9486068184196987,1.6697742515211995,1.7404501371202734
2.2791261270893592,1.7882368246221056,1.38267130594131,1.7625387288832122,1.6294906457714105,1.5476114930190308
2.4189095313585707,1.7047879264641952,1.6430433810316312,1.701675174007806,1.64627440764023,1.5179229285439164
